"","Accession_ID","Integrated_P1","Integrated_P2"
"2851","Cal_207","Cal_32.50","Cal_7.20"
"2852","Cal_208","Cal_32.50","Cal_134.31"
"2853","Cal_209","Cal_32.50","Cal_130.2"
"2854","Cal_21","PI551421","Z_9"
"2855","Cal_21.2","PI551421","Z_9"
"2856","Cal_21.9","PI551421","Z_9"
"2857","Cal_210","Cal_32.63","Cal_7.20"
"2858","Cal_211","Cal_32.63","Cal_130.2"
"2859","Cal_212","Cal_32.63","Cal_133.1"
"2860","Cal_213","Cal_43.2","Cal_68.24"
"2861","Cal_213.4","Cal_43.2","Cal_68.24"
"2862","Cal_214","Cal_43.2","Cal_32.28"
"2863","Cal_215","Cal_43.2","Cal_86.6"
"2864","Cal_216","Cal_43.2","Cal_86.8"
"2865","Cal_217","Cal_46.9","Cal_68.24"
"2866","Cal_218","Cal_46.9","Cal_32.28"
"2867","Cal_219","Cal_46.9","A.08"
"2868","Cal_22","PI551421","Z_49"
"2869","Cal_220","Cal_46.10","Cal_103.24"
"2870","Cal_221","Cal_66.2","Cal_103.24"
"2871","Cal_221.5","Cal_66.2","Cal_103.24"
"2872","Cal_221.7","Cal_66.2","Cal_103.24"
"2873","Cal_222","Cal_66.2","Cal_7.20"
"2874","Cal_222.11","Cal_66.2","Cal_7.20"
"2875","Cal_222.14","Cal_66.2","Cal_7.20"
"2876","Cal_222.2","Cal_66.2","Cal_7.20"
"2877","Cal_222.3","Cal_66.2","Cal_7.20"
"2878","Cal_222.4","Cal_66.2","Cal_7.20"
"2879","Cal_222.5","Cal_66.2","Cal_7.20"
"2880","Cal_222.6","Cal_66.2","Cal_7.20"
"2881","Cal_222.8","Cal_66.2","Cal_7.20"
"2882","Cal_223","Cal_66.6","Cal_103.24"
"2883","Cal_223.3","Cal_66.6","Cal_103.24"
"2884","Cal_223.5","Cal_66.6","Cal_103.24"
"2885","Cal_224","Cal_66.6","Cal_7.20"
"2886","Cal_224.10","Cal_66.6","Cal_7.20"
"2887","Cal_224.2","Cal_66.6","Cal_7.20"
"2888","Cal_224.3","Cal_66.6","Cal_7.20"
"2889","Cal_224.7","Cal_66.6","Cal_7.20"
"2890","Cal_225","Cal_66.6","Cal_43.2"
"2891","Cal_225.4","Cal_66.6","Cal_43.2"
"2892","Cal_226","Cal_49.7","Cal_86.5"
"2893","Cal_227","Cal_49.7","Cal_68.24"
"2894","Cal_228","Cal_49.7","Cal_133.1"
"2895","Cal_229","Cal_49.7","A.08"
"2896","Cal_23","PI551842","Capitola_1930"
"2897","Cal_230","Cal_67.5","Cal_32.50"
"2898","Cal_231","Cal_67.5","Cal_130.2"
"2899","Cal_232","Cal_67.5","Cal_134.31"
"2900","Cal_233","Cal_67.5","Cal_134.34"
"2901","Cal_234","Cal_67.5","Cal_68.24"
"2902","Cal_235","Cal_67.5","Cal_43.2"
"2903","Cal_236","Cal_67.5","Cal_32.28"
"2904","Cal_237","Cal_67.5","Cal_7.20"
"2905","Cal_237.5","Cal_67.5","Cal_7.20"
"2906","Cal_238","Cal_67.5","PI551434"
"2907","Cal_238.5","Cal_67.5","PI551434"
"2908","Cal_238.7","Cal_67.5","PI551434"
"2909","Cal_239","Cal_68.6","Cal_67.5"
"2910","Cal_24","PI551842","J_16"
"2911","Cal_240","Cal_68.14","Cal_7.20"
"2912","Cal_241","Cal_68.20","Cal_103.24"
"2913","Cal_242","Cal_68.21","Cal_32.50"
"2914","Cal_243","Cal_68.21","Cal_43.2"
"2915","Cal_244","Cal_68.21","Nich_Ohmer"
"2916","Cal_244.6","Cal_68.21","Nich_Ohmer"
"2917","Cal_244.9","Cal_68.21","Nich_Ohmer"
"2918","Cal_245","Cal_68.22","Cal_67.5"
"2919","Cal_246","Cal_68.24","Cal_130.2"
"2920","Cal_247","Cal_68.24","Cal_32.17"
"2921","Cal_248","Cal_68.24","Cal_134.31"
"2922","Cal_249","Cal_68.24","Cal_32.50"
"2923","Cal_249.5","Cal_32.50","Cal_68.24"
"2924","Cal_25","PI551842","J.23"
"2925","Cal_250","Cal_86.1","Cal_103.22"
"2926","Cal_250.1","Cal_86.1","Cal_103.22"
"2927","Cal_250.2","Cal_86.1","Cal_103.22"
"2928","Cal_250.4","Cal_86.1","Cal_103.22"
"2929","Cal_251","Cal_86.3","Cal_103.22"
"2930","Cal_252","Cal_86.5","Cal_46.19"
"2931","Cal_253","Cal_86.5","Cal_7.20"
"2932","Cal_254","Cal_86.5","Cal_103.24"
"2933","Cal_255","Cal_86.6","Cal_103.24"
"2934","Cal_256","Cal_86.6","US_543"
"2935","Cal_257","Cal_86.6","Cal_7.9a"
"2936","Cal_258","Cal_86.6","Cal_7.20"
"2937","Cal_258.3","Cal_86.6","Cal_7.20"
"2938","Cal_259","Cal_86.8","Cal_7.20"
"2939","Cal_259.5","Cal_86.8","Cal_7.20"
"2940","Cal_26","PI551842","Malinda"
"2941","Cal_260","Cal_86.8","Cal_32.17"
"2942","Cal_261","Cal_86.8","Cal_7.9a"
"2943","Cal_262","Cal_86.8","PI551434"
"2944","Cal_263","Cal_86.8","Cal_103.24"
"2945","Cal_264","Cal_86.8","Cal_103.22"
"2946","Cal_265","Cal_86.8","US_543"
"2947","Cal_265.1","Cal_86.8","US_543"
"2948","Cal_266","Cal_103.9","Cal_133.1"
"2949","Cal_267","Cal_103.9","Cal_68.24"
"2950","Cal_268","Cal_103.9","Cal_86.5"
"2951","Cal_269","Cal_103.9","Cal_86.6"
"2952","Cal_269.2","Cal_103.9","Cal_86.6"
"2953","Cal_269.4","Cal_103.9","Cal_86.6"
"2954","Cal_27","PI551842","Missionary"
"2955","Cal_270","Cal_103.22","Cal_67.5"
"2956","Cal_271","Cal_103.22","US_543"
"2957","Cal_272","Cal_103.24","Cal_68.24"
"2958","Cal_273","Cal_103.24","US_543"
"2959","Cal_274","Cal_130.2","Cal_103.24"
"2960","Cal_275","Cal_133.1","Cal_32.17"
"2961","Cal_276","Cal_133.11","A.08"
"2962","Cal_277","Cal_134.7","Cal_103.24"
"2963","Cal_278","Cal_134.24","Cal_7.20"
"2964","Cal_279","Cal_134.26","Clermont"
"2965","Cal_28","PI551842","US_253"
"2966","Cal_280","Cal_134.29","Cal_103.24"
"2967","Cal_281","Cal_134.29","Cal_32.50"
"2968","Cal_282","Cal_134.31","Cal_103.24"
"2969","Cal_283","Cal_134.31","Cal_86.5"
"2970","Cal_284","Cal_134.32","Clermont"
"2971","Cal_285","Cal_134.34","Clermont"
"2972","Cal_286","Cal_134.34","Cal_7.20"
"2973","Cal_287","Cal_135.9","Cal_32.28"
"2974","Cal_288","Cal_135.9","Clermont"
"2975","Cal_289","Clermont","Cal_32.28"
"2976","Cal_29","US_253","Capitola_1930"
"2977","Cal_290","A.08","Cal_133.1"
"2978","Cal_291","Cal_32.4","Cal_130.2"
"2979","Cal_292","Cal_32.50","Clermont"
"2980","Cal_293","Cal_86.5","Cal_43.2"
"2981","Cal_294","Cal_95.13","Cal_32.28"
"2982","Cal_295","Cal_130.2","A.08"
"2983","Cal_296","Cal_32.13","Cal_133.1"
"2984","Cal_297","Cal_37.1","New_Mammoth"
"2985","Cal_298","Cal_54.11","New_Mammoth"
"2986","Cal_299","Cal_38.2","New_Mammoth"
"2987","Cal_3","PI551421","Capitola_1930"
"2988","Cal_30","US_253","J_16"
"2989","Cal_300","Cal_58.4","New_Mammoth"
"2990","Cal_301","Cal_58.5","New_Mammoth"
"2991","Cal_302","Cal_67.5","New_Mammoth"
"2992","Cal_303","Cal_76.3","New_Mammoth"
"2993","Cal_304","Cal_79.10","New_Mammoth"
"2994","Cal_305","Cal_80.1","New_Mammoth"
"2995","Cal_306","Cal_95.8","New_Mammoth"
"2996","Cal_307","Cal_95.12","New_Mammoth"
"2997","Cal_308","Cal_111.3","New_Mammoth"
"2998","Cal_309","Cal_135.9","New_Mammoth"
"2999","Cal_310","E_800","New_Mammoth"
"3000","Cal_311","Cal_68.25","Placer_Everbearer"
"3001","Cal_312","US_542","Placer_Everbearer"
"3002","Cal_313","Cal_7.20","US_542"
"3003","Cal_314","Cal_42.11","Cal_68.25"
"3004","Cal_315","Cal_46.11","Cal_67.14"
"3005","Cal_316","Cal_46.11","Cal_135.9"
"3006","Cal_317","Cal_48.1","Cal_68.25"
"3007","Cal_318","Cal_48.1","Cal_105.7"
"3008","Cal_319","Cal_48.1","Cal_46.11"
"3009","Cal_32","US_253","Nich_Ohmer"
"3010","Cal_32.13","US_253","Nich_Ohmer"
"3011","Cal_32.17","US_253","Nich_Ohmer"
"3012","Cal_32.28","US_253","Nich_Ohmer"
"3013","Cal_32.31","US_253","Nich_Ohmer"
"3014","Cal_32.33","US_253","Nich_Ohmer"
"3015","Cal_32.4","US_253","Nich_Ohmer"
"3016","Cal_32.50","US_253","Nich_Ohmer"
"3017","Cal_32.63","US_253","Nich_Ohmer"
"3018","Cal_32.65","US_253","Nich_Ohmer"
"3019","Cal_320","Cal_67.14","Cal_7.20"
"3020","Cal_321","Cal_67.14","Cal_67.5"
"3021","Cal_322","Cal_67.17","US_542"
"3022","Cal_323","Cal_67.21","Cal_68.25"
"3023","Cal_324","Cal_68.25","Cal_46.11"
"3024","Cal_324.1","Cal_68.25","Cal_46.11"
"3025","Cal_325","Cal_68.25","Cal_67.14"
"3026","Cal_326","Cal_79.10","Cal_67.14"
"3027","Cal_327","Cal_79.10","Nich_Ohmer"
"3028","Cal_328","Cal_105.6","Cal_7.20"
"3029","Cal_329","Cal_105.6","Cal_68.25"
"3030","Cal_33","US_253","P_225"
"3031","Cal_330","Cal_105.7","Cal_67.14"
"3032","Cal_331","Cal_105.7","Cal_135.9"
"3033","Cal_332","Cal_134.6","Cal_135.9"
"3034","Cal_333","Cal_135.9","Cal_48.1"
"3035","Cal_334","Cal_135.9","Cal_68.25"
"3036","Cal_335","US_542","Cal_48.1"
"3037","Cal_336","US_542","Cal_67.14"
"3038","Cal_336a","US_542","Cal_67.14"
"3039","Cal_336a.5","US_542","Cal_67.14"
"3040","Cal_337","Nich_Ohmer","Cal_68.25"
"3041","Cal_337.2","Cal_68.25","Nich_Ohmer"
"3042","Cal_337.3","Cal_68.25","Nich_Ohmer"
"3043","Cal_337.5","Nich_Ohmer","Cal_68.25"
"3044","Cal_337.6","Nich_Ohmer","Cal_68.25"
"3045","Cal_338","Nich_Ohmer","US_542"
"3046","Cal_339","Cal_68.20","Cal_42.11"
"3047","Cal_34","US_253","P_514"
"3048","Cal_340","Cal_68.20","Cal_135.9"
"3049","Cal_341","Chesapeake","Cal_68.25"
"3050","Cal_341.2","Chesapeake","Cal_68.25"
"3051","Cal_342","Chesapeake","US_542"
"3052","Cal_343","Cal_37.2","Cal_32.31"
"3053","Cal_344","Cal_37.2","Cal_48.1"
"3054","Cal_345","Cal_37.2","Cal_67.5"
"3055","Cal_346","Cal_37.2","Cal_67.14"
"3056","Cal_347","Cal_37.2","Cal_135.9"
"3057","Cal_348","Cal_37.2","US_542"
"3058","Cal_349","Cal_37.2","Nich_Ohmer"
"3059","Cal_35","US_253","Superb_57"
"3060","Cal_350","Cal_58.2","Cal_67.5"
"3061","Cal_351","Cal_58.2","Cal_67.14"
"3062","Cal_352","Cal_58.2","Cal_135.9"
"3063","Cal_353","Cal_58.2","Nich_Ohmer"
"3064","Cal_354","Cal_58.4","Cal_67.5"
"3065","Cal_355","Cal_58.4","Cal_135.9"
"3066","Cal_356","Cal_58.4","Nich_Ohmer"
"3067","Cal_357","Cal_76.3","Cal_67.5"
"3068","Cal_358","Cal_95.12","Cal_68.25"
"3069","Cal_359","Cal_111.3","Cal_48.1"
"3070","Cal_36","Kalicene","PI551593"
"3071","Cal_360","Cal_111.3","Nich_Ohmer"
"3072","Cal_361","Cal_135.9","Cal_21.9"
"3073","Cal_362","US_542","Cal_76.3"
"3074","Cal_363","Fendalcino","Cal_67.5"
"3075","Cal_364","Fendalcino","Cal_68.25"
"3076","Cal_365","BH_14","US_542"
"3077","Cal_366","Cal_6.3","Cal_32.63"
"3078","Cal_367","Cal_6.3","Cal_66.2"
"3079","Cal_37","Kalicene","Missionary"
"3080","Cal_37.1","Kalicene","Missionary"
"3081","Cal_37.2","Kalicene","Missionary"
"3082","Cal_370","Cal_7.20","Cal_177.20"
"3083","Cal_370.14","Cal_177.21","Cal_7.20"
"3084","Cal_371","Cal_7.20","Cal_177.23"
"3085","Cal_372","Cal_7.20","Dorsett"
"3086","Cal_372.1","Cal_7.20","Dorsett"
"3087","Cal_373","Cal_7.32","Cal_145.46"
"3088","Cal_374","Cal_7.35","Cal_7.20"
"3089","Cal_376","Cal_21.9","Cal_21.2"
"3090","Cal_377","Cal_32.63","Cal_67.5"
"3091","Cal_378","Cal_32.63","Cal_68.25"
"3092","Cal_378.12","Cal_32.63","Cal_68.25"
"3093","Cal_378.16","Cal_32.63","Cal_68.25"
"3094","Cal_378.17","Cal_32.63","Cal_68.25"
"3095","Cal_378.18","Cal_32.63","Cal_68.25"
"3096","Cal_378.2","Cal_32.63","Cal_68.25"
"3097","Cal_378.24","Cal_32.63","Cal_68.25"
"3098","Cal_378.25","Cal_32.63","Cal_68.25"
"3099","Cal_378.4","Cal_32.63","Cal_68.25"
"3100","Cal_379","Cal_32.63","Cal_145.46"
"3101","Cal_38","Kalicene","Nich_Ohmer"
"3102","Cal_38.2","Kalicene","Nich_Ohmer"
"3103","Cal_380","Cal_32.63","Cal_177.21"
"3104","Cal_380.8","Cal_32.63","Cal_177.21"
"3105","Cal_381","Cal_32.63","Cal_177.23"
"3106","Cal_382","Cal_32.63","Dorsett"
"3107","Cal_383","Cal_32.63","Cal_32.63"
"3108","Cal_384","Cal_37.2","Cal_222.11"
"3109","Cal_385","Cal_42.11","Cal_66.2"
"3110","Cal_386","Cal_42.11","Dorsett"
"3111","Cal_387","Cal_54.11","Cal_7.20"
"3112","Cal_388","Cal_54.11","Cal_42.11"
"3113","Cal_389","Cal_54.11","Cal_68.1"
"3114","Cal_39","Kalicene","NY_4281"
"3115","Cal_390","Cal_54.11","Cal_103.22"
"3116","Cal_391","Cal_54.11","Cal_134.6"
"3117","Cal_392","Cal_54.11","Cal_146.5"
"3118","Cal_393","Cal_54.11","Cal_177.21"
"3119","Cal_394","Cal_58.4","Cal_222.11"
"3120","Cal_395","Cal_66.2","Cal_7.20"
"3121","Cal_396","Cal_66.2","Cal_68.1"
"3122","Cal_397","Cal_66.2","Cal_103.22"
"3123","Cal_398","Cal_66.2","Cal_258.3"
"3124","Cal_399","Cal_66.2","NA"
"3125","Cal_4","PI551421","Early_Bird"
"3126","Cal_40","Nich_Ohmer","AC_66"
"3127","Cal_400","Cal_66.2","Cal_66.2"
"3128","Cal_401","Cal_67.5","Cal_68.25"
"3129","Cal_401.14","Cal_67.5","Cal_68.25"
"3130","Cal_401.15","Cal_67.5","Cal_68.25"
"3131","Cal_402","Cal_67.5","Cal_177.20"
"3132","Cal_402.7","Cal_67.5","Cal_177.20"
"3133","Cal_403","Cal_67.5","Cal_177.21"
"3134","Cal_403.11","Cal_67.5","Cal_177.21"
"3135","Cal_403.12","Cal_67.5","Cal_177.21"
"3136","Cal_403.16","Cal_67.5","Cal_177.21"
"3137","Cal_403.17","Cal_67.5","Cal_177.21"
"3138","Cal_403.18","Cal_67.5","Cal_177.21"
"3139","Cal_403.2","Cal_67.5","Cal_177.21"
"3140","Cal_403.8","Cal_67.5","Cal_177.21"
"3141","Cal_404","Cal_67.5","Dorsett"
"3142","Cal_405","Cal_68.1","Cal_7.20"
"3143","Cal_406","Cal_68.1","Cal_135.28"
"3144","Cal_407","Cal_68.1","Cal_250.4"
"3145","Cal_408","Cal_68.1","NA"
"3146","Cal_409","Cal_68.1","Cal_68.1"
"3147","Cal_41","Nich_Ohmer","AM_7"
"3148","Cal_410","Cal_68.25","Cal_42.11"
"3149","Cal_411","Cal_68.25","Unknown_FC_066"
"3150","Cal_412","Cal_68.25","Nich_Ohmer"
"3151","Cal_412.12","Cal_68.25","Nich_Ohmer"
"3152","Cal_412.24","Cal_68.25","Nich_Ohmer"
"3153","Cal_412.3","Cal_68.25","Nich_Ohmer"
"3154","Cal_412.8","Cal_68.25","Nich_Ohmer"
"3155","Cal_412.9","Cal_68.25","Nich_Ohmer"
"3156","Cal_413","Cal_74.3","Cal_7.20"
"3157","Cal_414","Cal_74.3","Cal_32.63"
"3158","Cal_415","Cal_74.3","Cal_42.11"
"3159","Cal_416","Cal_74.3","Cal_135.3"
"3160","Cal_417","Cal_74.3","Nich_Ohmer"
"3161","Cal_418","Cal_103.22","Cal_145.46"
"3162","Cal_419","Cal_105.7","Cal_7.20"
"3163","Cal_42","Nich_Ohmer","Capitola_1930"
"3164","Cal_42.11","Nich_Ohmer","Capitola_1930"
"3165","Cal_420","Cal_105.7","Cal_222.2"
"3166","Cal_421","Cal_105.7","Cal_222.11"
"3167","Cal_422","Cal_105.7","NA"
"3168","Cal_423","Cal_134","Cal_7.20"
"3169","Cal_424","Cal_134.6","Cal_32.63"
"3170","Cal_425","Cal_134.6","Cal_189.5"
"3171","Cal_426","Cal_134.6","Cal_134.6"
"3172","Cal_427","Cal_135.3","Cal_32.63"
"3173","Cal_428","Cal_135.3","Cal_66.2"
"3174","Cal_429","Cal_135.3","Cal_68.25"
"3175","Cal_43","Nich_Ohmer","PI551593"
"3176","Cal_43.2","PI551593","Nich_Ohmer"
"3177","Cal_430","Cal_135.3","Cal_146.5"
"3178","Cal_431","Cal_135.18","Cal_56.2"
"3179","Cal_431a","Cal_135.18","Cal_68.25"
"3180","Cal_432","Cal_135.18","Cal_177.23"
"3181","Cal_433","Cal_135.18","Cal_222.2"
"3182","Cal_434","Cal_135.18","Dorsett"
"3183","Cal_435","Cal_135.22","Cal_66.2"
"3184","Cal_436","Cal_135.22","Cal_179.2"
"3185","Cal_437","Cal_135.25","Cal_68.25"
"3186","Cal_437.8","Cal_135.25","Cal_68.25"
"3187","Cal_438","Cal_135.28","Cal_177.21"
"3188","Cal_438.8","Cal_135.28","Cal_177.21"
"3189","Cal_439","Cal_135.28","Dorsett"
"3190","Cal_44","Nich_Ohmer","Malinda"
"3191","Cal_440","Cal_143.2","Cal_68.25"
"3192","Cal_441","Cal_145.46","Cal_135.22"
"3193","Cal_442","Cal_145.46","Cal_161.5"
"3194","Cal_443","Cal_145.46","Cal_222.2"
"3195","Cal_444","Cal_145.46","Cal_138.4"
"3196","Cal_445","Cal_145.51","Cal_7.20"
"3197","Cal_446","Cal_146.4","Cal_68.25"
"3198","Cal_447","Cal_146.5","Cal_32.63"
"3199","Cal_448","Cal_146.5","Cal_68.1"
"3200","Cal_449","Cal_146.5","Cal_222.2"
"3201","Cal_450","Cal_146.5","Dorsett"
"3202","Cal_451","Cal_161.5","Cal_177.21"
"3203","Cal_452","Cal_161.5","Dorsett"
"3204","Cal_453","Cal_168.2","Cal_32.63"
"3205","Cal_454","Cal_168.2","Cal_224.2"
"3206","Cal_454.6","Cal_168.2","Cal_224.2"
"3207","Cal_455","Cal_177.1","Cal_238.5"
"3208","Cal_456","Cal_177.4","Cal_222.6"
"3209","Cal_456.4","Cal_177.4","Cal_222.6"
"3210","Cal_457","Cal_177.4","Cal_225.4"
"3211","Cal_458","Cal_177.18","Cal_213.4"
"3212","Cal_459","Cal_177.18","Dorsett"
"3213","Cal_46","Nich_Ohmer","P_514"
"3214","Cal_46.10","Nich_Ohmer","P_514"
"3215","Cal_46.11","Nich_Ohmer","P_514"
"3216","Cal_46.19","Nich_Ohmer","P_514"
"3217","Cal_46.9","Nich_Ohmer","P_514"
"3218","Cal_460","Cal_177.19","Cal_103.22"
"3219","Cal_460.11","Cal_103.22","Cal_177.19"
"3220","Cal_460.13","Cal_177.19","Cal_103.22"
"3221","Cal_460.6","Cal_177.19","Cal_103.22"
"3222","Cal_461","Cal_177.20","Cal_135.2"
"3223","Cal_462","Cal_177.20","Cal_225.4"
"3224","Cal_462.12","Cal_177.20","Cal_225.4"
"3225","Cal_463","Cal_177.21","Cal_7.20"
"3226","Cal_464","Cal_177.21","Cal_32.63"
"3227","Cal_464.27","Cal_177.21","Cal_32.63"
"3228","Cal_464.28","Cal_177.21","Cal_32.63"
"3229","Cal_465","Cal_177.21","Cal_42.11"
"3230","Cal_466","Cal_177.21","Cal_76.3"
"3231","Cal_467","Cal_177.21","Cal_103.22"
"3232","Cal_467.1","Cal_103.22","Cal_177.21"
"3233","Cal_468","Cal_177.21","Cal_135.18"
"3234","Cal_468.4","Cal_135.18","Cal_177.21"
"3235","Cal_469","Cal_177.21","Cal_222.4"
"3236","Cal_469.1","Cal_177.21","Cal_222.4"
"3237","Cal_469.4","Cal_177.21","Cal_222.4"
"3238","Cal_469.5","Cal_177.21","Cal_222.4"
"3239","Cal_469.6","Cal_177.21","Cal_222.4"
"3240","Cal_470","Cal_177.21","Cal_222.11"
"3241","Cal_470.2","Cal_177.21","Cal_222.11"
"3242","Cal_470.3","Cal_177.21","Cal_222.11"
"3243","Cal_470.9","Cal_177.21","Cal_222.11"
"3244","Cal_471","Cal_177.21","Dorsett"
"3245","Cal_472","Cal_177.23","Cal_103.22"
"3246","Cal_473","Cal_177.23","Cal_250.4"
"3247","Cal_474","Cal_179.2","Cal_67.5"
"3248","Cal_474.2","Cal_179.2","Cal_67.5"
"3249","Cal_475","Cal_179.2","Cal_222.11"
"3250","Cal_476","Cal_179.2","Cal_237.5"
"3251","Cal_477","Cal_179.2","Dorsett"
"3252","Cal_478","Cal_179.3","Dorsett"
"3253","Cal_479","Cal_179.11","Cal_225.4"
"3254","Cal_48","Superb_57","PI551842"
"3255","Cal_48.1","Superb_57","PI551842"
"3256","Cal_480","Cal_179.12","Cal_7.20"
"3257","Cal_481","Cal_179.12","Cal_225.4"
"3258","Cal_482","Cal_179.13","Cal_222.4"
"3259","Cal_482.1","Cal_179.13","Cal_222.4"
"3260","Cal_482.2","Cal_179.13","Cal_222.4"
"3261","Cal_483","Cal_179.15","Cal_146.5"
"3262","Cal_484","Cal_189.5","Cal_224.7"
"3263","Cal_485","Cal_191.5","Cal_225.4"
"3264","Cal_486","Cal_191.7","Cal_222.3"
"3265","Cal_487","Cal_101.14","Cal_189.5"
"3266","Cal_488","Cal_191.7","Cal_222.8"
"3267","Cal_488.7","Cal_191.7","Cal_222.8"
"3268","Cal_489","Cal_191.7","Cal_224.2"
"3269","Cal_489.4","Cal_191.7","Cal_224.2"
"3270","Cal_489.5","Cal_191.7","Cal_224.2"
"3271","Cal_49","Superb_57","Kalicene"
"3272","Cal_49.7","Superb_57","Kalicene"
"3273","Cal_490","Cal_213.4","Cal_179.2"
"3274","Cal_490.9","Cal_177.21","Cal_222.11"
"3275","Cal_491","Cal_213.4","Cal_179.15"
"3276","Cal_491.1","Cal_179.15","Cal_213.4"
"3277","Cal_492","Cal_213.4","Cal_225.4"
"3278","Cal_493","Cal_213.4","Cal_250.4"
"3279","Cal_494","Cal_213.4","Dorsett"
"3280","Cal_495","Cal_221.5","Cal_222.6"
"3281","Cal_496","Cal_222.2","Cal_135.22"
"3282","Cal_497","Cal_222.2","Cal_177.21"
"3283","Cal_498","Cal_222.2","Dorsett"
"3284","Cal_498.4","Cal_222.2","Dorsett"
"3285","Cal_498.6","Cal_222.2","Dorsett"
"3286","Cal_499","Cal_222.3","Cal_177.21"
"3287","Cal_499.3","Cal_222.3","Cal_177.21"
"3288","Cal_5","PI551421","PI551593"
"3289","Cal_50","Superb_57","Missionary"
"3290","Cal_500","Cal_222.3","Dorsett"
"3291","Cal_501","Cal_222.6","Cal_179.15"
"3292","Cal_502","Cal_222.6","Cal_224.2"
"3293","Cal_503","Cal_222.6","Cal_224.7"
"3294","Cal_504","Cal_222.6","Cal_225.4"
"3295","Cal_505","Cal_222.5","Dorsett"
"3296","Cal_506","Cal_222.8","Cal_145.46"
"3297","Cal_507","Cal_222.8","Cal_179.11"
"3298","Cal_508","Cal_222.8","Cal_189.9"
"3299","Cal_509","Cal_222.8","Cal_222.6"
"3300","Cal_51","Superb_57","Unknown_FA_422"
"3301","Cal_510","Cal_222.8","Cal_225.4"
"3302","Cal_511","Cal_222.11","Cal_134.6"
"3303","Cal_512","Cal_222.11","Cal_189.5"
"3304","Cal_512.6","Cal_222.11","Cal_189.5"
"3305","Cal_513","Cal_223.3","Cal_177.21"
"3306","Cal_514","Cal_224.2","Cal_146.5"
"3307","Cal_515","Cal_224.2","Cal_222.6"
"3308","Cal_516","Cal_224.2","Cal_222.11"
"3309","Cal_517","Cal_224.2","Cal_222.8"
"3310","Cal_518","Cal_224.3","Dorsett"
"3311","Cal_519","Cal_224.7","Cal_177.21"
"3312","Cal_52","Superb_57","Unknown_FA_423"
"3313","Cal_520","Cal_224.7","Cal_222.3"
"3314","Cal_520.4","Cal_224.7","Cal_222.3"
"3315","Cal_520.5","Cal_224.7","Cal_222.3"
"3316","Cal_521","Cal_224.10","Cal_146.5"
"3317","Cal_522","Cal_225.4","Cal_222.11"
"3318","Cal_523","Cal_225.4","Cal_238.5"
"3319","Cal_524","Cal_237.5","Cal_238.5"
"3320","Cal_525","Cal_238.5","Cal_146.5"
"3321","Cal_526","Cal_238.5","Cal_177.21"
"3322","Cal_526.13","Cal_238.5","Cal_177.21"
"3323","Cal_526.3","Cal_238.5","Cal_177.21"
"3324","Cal_527","Cal_238.7","Cal_224.2"
"3325","Cal_527.2","Cal_238.7","Cal_224.2"
"3326","Cal_528","Cal_250.1","Cal_168.4"
"3327","Cal_529","Cal_250.2","Cal_168.2"
"3328","Cal_53","Capitola_1930","P_514"
"3329","Cal_530","Cal_250.2","Cal_177.23"
"3330","Cal_531","Cal_259.5","Cal_66.2"
"3331","Cal_532","Bellmar","Cal_222.11"
"3332","Cal_533","Dorsett","Cal_134.6"
"3333","Cal_534","Fendalcino","NA"
"3334","Cal_535","Nich_Ohmer","Cal_66.2"
"3335","Cal_536","Nich_Ohmer","Cal_177.20"
"3336","Cal_536.14","Nich_Ohmer","Cal_177.20"
"3337","Cal_536.17","Nich_Ohmer","Cal_177.20"
"3338","Cal_537","Nich_Ohmer","Cal_177.21"
"3339","Cal_537.12","Nich_Ohmer","Cal_177.21"
"3340","Cal_537.5","Cal_177.21","Nich_Ohmer"
"3341","Cal_537.9","Nich_Ohmer","Cal_177.21"
"3342","Cal_538","Nich_Ohmer","Cal_177.23"
"3343","Cal_539","Nich_Ohmer","Dorsett"
"3344","Cal_54","Missionary","J_16"
"3345","Cal_54.11","Missionary","J_16"
"3346","Cal_540","Cal_222.11","Cal_224.7"
"3347","Cal_541","Paradise","NA"
"3348","Cal_542","Cal_21.9","Cal_68.25"
"3349","Cal_542.11","Cal_21.9","Cal_68.25"
"3350","Cal_542.13","Cal_21.9","Cal_68.25"
"3351","Cal_542.17","Cal_21.9","Cal_68.25"
"3352","Cal_542.5","Cal_21.9","Cal_68.25"
"3353","Cal_542.7","Cal_21.9","Cal_68.25"
"3354","Cal_543","Cal_21.9","Cal_74.3"
"3355","Cal_543.14","Cal_21.9","Cal_74.3"
"3356","Cal_543.9","Cal_21.9","Cal_74.3"
"3357","Cal_544","Cal_21.9","Cal_161.1"
"3358","Cal_544.2","Cal_21.9","Cal_161.1"
"3359","Cal_544.3","Cal_161.1","Cal_21.9"
"3360","Cal_545","Cal_32.31","Cal_222"
"3361","Cal_545.1","Cal_32.31","Cal_222"
"3362","Cal_546","Cal_32.63","Cal_222"
"3363","Cal_547","Cal_54.11","Cal_21.9"
"3364","Cal_548","Cal_54.11","Cal_145.52"
"3365","Cal_549","Cal_54.11","Cal_159.1"
"3366","Cal_549.14","Cal_54.11","Cal_159.1"
"3367","Cal_549a","Cal_54.11","Cal_159.1"
"3368","Cal_549a.1","Cal_54.11","Cal_159.1"
"3369","Cal_549a.4","Cal_54.11","Cal_159.1"
