UC_ID,HybridType,Cross,PedigreeID,MotherID,FatherID,MotherAlias,FatherAlias,PedigreeAlias,Year,Yield,Count,Size
16C086P025,Progeny,16C086,PI664321_11C103P001,PI664321,11C103P001,Puget_Reliance,11C103P001,Puget_Reliance_11C103P001,2018,740.2458333,40.75,18.12043477
16C086P035,Progeny,16C086,PI664321_11C103P001,PI664321,11C103P001,Puget_Reliance,11C103P001,Puget_Reliance_11C103P001,2018,967.4308333,40.41666667,24.38124201
16C086P037,Progeny,16C086,PI664321_11C103P001,PI664321,11C103P001,Puget_Reliance,11C103P001,Puget_Reliance_11C103P001,2018,824.2425,30.83333333,26.73028801
16C087P009,Progeny,16C087,PI664321_11C141P001,PI664321,11C141P001,Puget_Reliance,11C141P001,Puget_Reliance_11C141P001,2018,1120.940833,40.58333333,27.89764539
16C087P014,Progeny,16C087,PI664321_11C141P001,PI664321,11C141P001,Puget_Reliance,11C141P001,Puget_Reliance_11C141P001,2018,149.8475,16.75,9.054436957
16C087P017,Progeny,16C087,PI664321_11C141P001,PI664321,11C141P001,Puget_Reliance,11C141P001,Puget_Reliance_11C141P001,2018,441.9283333,18.08333333,24.69686425
16C087P018,Progeny,16C087,PI664321_11C141P001,PI664321,11C141P001,Puget_Reliance,11C141P001,Puget_Reliance_11C141P001,2018,136.3383333,15.41666667,8.915153409
16C088P001,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2018,462.4725,35.25,13.07977037
16C088P003,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2018,758.6625,46.58333333,16.27693614
16C088P016,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2018,532.3591667,30.75,17.36922219
16C088P018,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2018,113.0016667,10.22222222,11.07610879
16C088P023,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2018,163.0625,13,12.19025108
16C088P031,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2018,738.1616667,41.58333333,17.73683706
16C088P039,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2018,241.6575,24.66666667,9.765227375
16C088P040,Progeny,16C088,PI664321_09C103P002,PI664321,09C103P002,Puget_Reliance,09C103P002,Puget_Reliance_09C103P002,2018,99.39166667,8.916666667,11.45978158
16C089P003,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2018,496.56,29.25,16.99885949
16C089P008,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2018,428.2208333,44.91666667,9.529818772
16C089P012,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2018,359.1933333,13,27.01945543
16C089P017,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2018,689.3483333,27.41666667,25.19101036
16C089P023,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2018,500.0258333,29.25,17.15726783
16C089P025,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2018,538.8741667,31.91666667,16.74489774
16C089P031,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2018,869.4916667,50.33333333,17.28390619
16C089P035,Progeny,16C089,PI664321_11C180P001,PI664321,11C180P001,Puget_Reliance,11C180P001,Puget_Reliance_11C180P001,2018,721.2783333,33.16666667,21.90995043
16C090P005,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2018,780.3083333,29.58333333,26.33760155
16C090P015,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2018,685.1016667,29.66666667,23.0453199
16C090P020,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2018,799.3416667,35.33333333,22.59469109
16C090P021,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2018,511.6466667,23.66666667,21.67753002
16C090P022,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2018,719.5483333,30,23.68457881
16C090P025,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2018,589.4166667,35.16666667,17.02322134
16C090P029,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2018,501.8233333,18.5,27.1332042
16C090P033,Progeny,16C090,PI664321_07C092P003,PI664321,07C092P003,Puget_Reliance,07C092P003,Puget_Reliance_07C092P003,2018,697.9633333,34.83333333,19.99681663
16C091P001,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2018,591.8091667,25.83333333,22.97389234
16C091P003,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2018,293.9291667,27.33333333,10.93277746
16C091P011,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2018,541.1866667,25.25,21.38322557
16C091P021,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2018,472.9091667,26.66666667,17.83230408
16C091P024,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2018,694.5733333,28.08333333,24.80985949
16C091P027,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2018,770.405,36.25,21.40466884
16C091P039,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2018,982.0383333,55.66666667,17.81018533
16C091P040,Progeny,16C091,PI664321_09C132P003,PI664321,09C132P003,Puget_Reliance,09C132P003,Puget_Reliance_09C132P003,2018,777.4875,35.08333333,22.22186511
16C092P002,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2018,645.8925,31.75,20.32457927
16C092P004,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2018,930.8291667,47.58333333,19.47042146
16C092P005,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2018,646.17,34.83333333,18.53384272
16C092P026,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2018,547.8716667,32.75,16.96018444
16C092P032,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2018,837.7458333,59.08333333,14.1166109
16C092P033,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2018,1027.653333,46.25,22.21415947
16C092P037,Progeny,16C092,PI664321_01C206P005,PI664321,01C206P005,Puget_Reliance,Portola,Puget_Reliance_Portola,2018,918.6575,46.91666667,19.57627129
16C094P002,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2018,34.76083333,1.25,18.54014372
16C094P010,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2018,60.21583333,4.333333333,9.508045112
16C094P014,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2018,75.25166667,6.583333333,11.70553149
16C094P022,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2018,26.94416667,1.916666667,11.14560784
16C094P028,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2018,96.68583333,4.083333333,17.99
16C094P030,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2018,46.325,5.166666667,12.01243175
16C094P033,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2018,164.655,12.41666667,12.38897219
16C094P034,Progeny,16C094,PI664321_PI551753,PI664321,PI551753,Puget_Reliance,Del_Norte,Puget_Reliance_Del_Norte,2018,130.7583333,11.91666667,10.05760338
16C095P008,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2018,954.7416667,31.66666667,30.33390518
16C095P009,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2018,1111.5025,44.16666667,25.22815993
16C095P011,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2018,1098.615,32.91666667,33.24958188
16C095P014,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2018,650.4983333,28.83333333,22.84866373
16C095P023,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2018,1136.751667,35.91666667,31.64881462
16C095P027,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2018,776.2008333,32.75,23.65730777
16C095P036,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2018,1315.749167,49.25,26.77343562
16C095P038,Progeny,16C095,88C029P603_11C115P003,88C029P603,11C115P003,Camarosa,11C115P003,Camarosa_11C115P003,2018,657.0091667,28.5,22.76423698
16C096P001,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2018,1329.498333,45.75,29.06123673
16C096P006,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2018,893.8555556,34.36111111,25.99045114
16C096P014,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2018,568.7916667,26.16666667,21.87371741
16C096P020,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2018,1156.455833,40.58333333,28.60003705
16C096P025,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2018,795.8025,28.58333333,28.14903066
16C096P027,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2018,566.2075,21.5,26.51855492
16C096P031,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2018,938.0283333,30,31.13396853
16C096P034,Progeny,16C096,88C029P603_11C103P001,88C029P603,11C103P001,Camarosa,11C103P001,Camarosa_11C103P001,2018,807.22,37.33333333,21.60328197
16C097P003,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2018,622.495,22.16666667,28.41931407
16C097P016,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2018,515.6291667,19.33333333,26.24729773
16C097P017,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2018,517.04,25.5,20.39061187
16C097P022,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2018,638.51,33.25,19.1454604
16C097P023,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2018,614.0216667,21.66666667,28.3539535
16C097P028,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2018,824.5941667,28.08333333,30.02206548
16C097P031,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2018,678.8475,23.91666667,28.34441818
16C097P033,Progeny,16C097,88C029P603_11C141P001,88C029P603,11C141P001,Camarosa,11C141P001,Camarosa_11C141P001,2018,656.6933333,29.91666667,22.03639469
16C098P004,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2018,522.0225,30.83333333,17.21368318
16C098P016,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2018,518.905,19.58333333,26.5357779
16C098P019,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2018,708.3191667,27,26.99911533
16C098P025,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2018,482.2116667,19.66666667,24.25495285
16C098P031,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2018,708.1258333,21.58333333,33.70673669
16C098P036,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2018,631.7283333,24.33333333,26.17426813
16C098P037,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2018,558.8883333,20.25,27.54091098
16C098P039,Progeny,16C098,88C029P603_09C103P002,88C029P603,09C103P002,Camarosa,09C103P002,Camarosa_09C103P002,2018,727.4625,27.33333333,26.65933772
16C099P009,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2018,512.1758333,21,24.50934766
16C099P017,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2018,759.905,27.66666667,27.54129554
16C099P021,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2018,564.3308333,20.91666667,26.93202833
16C099P026,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2018,904.9708333,34.25,26.51990863
16C099P028,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2018,417.4083333,15.75,26.37298843
16C099P029,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2018,577.8383333,25.16666667,22.98447203
16C099P037,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2018,368.5683333,14.41666667,26.07371292
16C099P039,Progeny,16C099,88C029P603_11C180P001,88C029P603,11C180P001,Camarosa,11C180P001,Camarosa_11C180P001,2018,636.2566667,26.5,24.06170841
16C100P004,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2018,631.3741667,20.08333333,31.15163488
16C100P008,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2018,879.8783333,24.5,35.99681917
16C100P015,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2018,467.0791667,14.58333333,31.94116594
16C100P020,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2018,691.4591667,25.5,27.12059251
16C100P023,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2018,1110.945,33.66666667,33.14310488
16C100P027,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2018,376.3091667,11,34.20032187
16C100P031,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2018,1173.326667,40.5,29.01098025
16C100P037,Progeny,16C100,88C029P603_07C092P003,88C029P603,07C092P003,Camarosa,07C092P003,Camarosa_07C092P003,2018,1163.688889,47.52777778,24.50627848
16C101P005,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2018,315.605,14.16666667,22.00766234
16C101P008,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2018,265.9191667,12.75,20.26535732
16C101P010,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2018,578.5316667,31.91666667,18.15627867
16C101P013,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2018,501.5958333,22.33333333,22.33956535
16C101P022,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2018,589.535,34.66666667,17.0051749
16C101P030,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2018,919.8291667,34,26.66582866
16C101P032,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2018,759.32,37.83333333,19.99471657
16C101P038,Progeny,16C101,88C029P603_09C132P003,88C029P603,09C132P003,Camarosa,09C132P003,Camarosa_09C132P003,2018,560.5416667,23.66666667,23.66634651
16C102P003,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2018,549.2341667,18,30.21839724
16C102P010,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2018,729.7683333,29.16666667,25.54367101
16C102P022,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2018,526.9516667,20.91666667,25.04747508
16C102P029,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2018,674.7733333,25.41666667,26.51465557
16C102P031,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2018,970.5075,34.58333333,27.96325772
16C102P033,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2018,917.2208333,31.16666667,29.43707491
16C102P040,Progeny,16C102,88C029P603_01C206P005,88C029P603,01C206P005,Camarosa,Portola,Camarosa_Portola,2018,633.9391667,23.41666667,27.0144308
16C104P007,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2018,108.5858333,12.58333333,9.825930735
16C104P009,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2018,56.03333333,3.75,22.46712698
16C104P010,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2018,97.565,4,24.24411111
16C104P022,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2018,143.73,12,12.41320077
16C104P026,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2018,125.375,11.08333333,11.03469672
16C104P029,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2018,26.1125,1.25,23.60218905
16C104P030,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2018,38.715,1.583333333,29.05844444
16C104P037,Progeny,16C104,88C029P603_PI551753,88C029P603,PI551753,Camarosa,Del_Norte,Camarosa_Del_Norte,2018,384.6691667,35.58333333,10.84106945
16C507P007,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2018,622.8391667,23.25,26.8877802
16C507P011,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2018,388.2116667,17.75,22.01115467
16C507P019,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2018,1004.221667,35.91666667,27.93560814
16C507P022,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2018,948.0475,36.41666667,26.35369169
16C507P028,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2018,394.7016667,18.83333333,20.9911987
16C507P033,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2018,324.6133333,15.5,20.55351929
16C507P036,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2018,438.225,14.66666667,30.22095571
16C507P040,Progeny,16C507,08C020P602_01C206P005,08C020P602,01C206P005,Petaluma,Portola,Petaluma_Portola,2018,770.2708333,34.25,22.37420336
16C517P007,Progeny,16C517,08C132P608_01C206P005,08C132P608,01C206P005,Fronteras,Portola,Fronteras_Portola,2018,795.1086112,29.75,26.61610151
16C517P019,Progeny,16C517,08C132P608_01C206P005,08C132P608,01C206P005,Fronteras,Portola,Fronteras_Portola,2018,910.73,27.33333333,33.26979406
16C517P020,Progeny,16C517,08C132P608_01C206P005,08C132P608,01C206P005,Fronteras,Portola,Fronteras_Portola,2018,1078.7275,30.08333333,36.20219137
16C517P025,Progeny,16C517,08C132P608_01C206P005,08C132P608,01C206P005,Fronteras,Portola,Fronteras_Portola,2018,961.6483333,31.41666667,30.75110595
16C517P028,Progeny,16C517,08C132P608_01C206P005,08C132P608,01C206P005,Fronteras,Portola,Fronteras_Portola,2018,663.1005556,26.94444444,24.81633547
16C517P034,Progeny,16C517,08C132P608_01C206P005,08C132P608,01C206P005,Fronteras,Portola,Fronteras_Portola,2018,732.8566667,29.33333333,24.99218725
16C517P035,Progeny,16C517,08C132P608_01C206P005,08C132P608,01C206P005,Fronteras,Portola,Fronteras_Portola,2018,748.8316667,23.66666667,31.60534953
16C517P038,Progeny,16C517,08C132P608_01C206P005,08C132P608,01C206P005,Fronteras,Portola,Fronteras_Portola,2018,817.4191667,27.66666667,29.6016254
16C536P001,Progeny,16C536,09C061P602_01C206P005,09C061P602,01C206P005,09C061P602,Portola,09C061P602_Portola,2018,555.7125,18.83333333,29.37126431
16C536P008,Progeny,16C536,09C061P602_01C206P005,09C061P602,01C206P005,09C061P602,Portola,09C061P602_Portola,2018,739.1991667,29.25,25.25143082
16C536P016,Progeny,16C536,09C061P602_01C206P005,09C061P602,01C206P005,09C061P602,Portola,09C061P602_Portola,2018,762.735,26.83333333,28.39385116
16C536P023,Progeny,16C536,09C061P602_01C206P005,09C061P602,01C206P005,09C061P602,Portola,09C061P602_Portola,2018,843.7341667,36.91666667,23.01150905
16C536P027,Progeny,16C536,09C061P602_01C206P005,09C061P602,01C206P005,09C061P602,Portola,09C061P602_Portola,2018,915.5008333,33.33333333,27.44055375
16C536P032,Progeny,16C536,09C061P602_01C206P005,09C061P602,01C206P005,09C061P602,Portola,09C061P602_Portola,2018,1075.580556,43.83333333,24.71088577
16C536P038,Progeny,16C536,09C061P602_01C206P005,09C061P602,01C206P005,09C061P602,Portola,09C061P602_Portola,2018,998.926389,30.83333333,32.42815488
16C536P039,Progeny,16C536,09C061P602_01C206P005,09C061P602,01C206P005,09C061P602,Portola,09C061P602_Portola,2018,629.4208333,24.08333333,26.156108
16C546P001,Progeny,16C546,08C131P003_01C206P005,08C131P003,01C206P005,08C131P003,Portola,08C131P003_Portola,2018,709.2466667,24.66666667,30.21131191
16C546P005,Progeny,16C546,08C131P003_01C206P005,08C131P003,01C206P005,08C131P003,Portola,08C131P003_Portola,2018,547.4808333,17.83333333,30.9293152
16C546P008,Progeny,16C546,08C131P003_01C206P005,08C131P003,01C206P005,08C131P003,Portola,08C131P003_Portola,2018,653.3466667,23.08333333,28.46072204
16C546P011,Progeny,16C546,08C131P003_01C206P005,08C131P003,01C206P005,08C131P003,Portola,08C131P003_Portola,2018,703.2283333,24.66666667,28.67090679
16C546P012,Progeny,16C546,08C131P003_01C206P005,08C131P003,01C206P005,08C131P003,Portola,08C131P003_Portola,2018,1172.523333,40,29.54450009
16C546P019,Progeny,16C546,08C131P003_01C206P005,08C131P003,01C206P005,08C131P003,Portola,08C131P003_Portola,2018,719.7025,19.83333333,36.24096802
16C546P024,Progeny,16C546,08C131P003_01C206P005,08C131P003,01C206P005,08C131P003,Portola,08C131P003_Portola,2018,302.7816667,19.16666667,15.42207753
16C546P032,Progeny,16C546,08C131P003_01C206P005,08C131P003,01C206P005,08C131P003,Portola,08C131P003_Portola,2018,646.31,28.16666667,23.4590931
16C556P001,Progeny,16C556,10C037P604_01C206P005,10C037P604,01C206P005,10C037P604,Portola,10C037P604_Portola,2018,847.1941667,32.41666667,26.07149727
16C556P005,Progeny,16C556,10C037P604_01C206P005,10C037P604,01C206P005,10C037P604,Portola,10C037P604_Portola,2018,649.1791667,30.08333333,21.67805668
16C556P011,Progeny,16C556,10C037P604_01C206P005,10C037P604,01C206P005,10C037P604,Portola,10C037P604_Portola,2018,443.06,18.91666667,23.37173442
16C556P014,Progeny,16C556,10C037P604_01C206P005,10C037P604,01C206P005,10C037P604,Portola,10C037P604_Portola,2018,802.0408333,37.33333333,21.58875454
16C556P020,Progeny,16C556,10C037P604_01C206P005,10C037P604,01C206P005,10C037P604,Portola,10C037P604_Portola,2018,689.35,27.58333333,24.99800029
16C556P037,Progeny,16C556,10C037P604_01C206P005,10C037P604,01C206P005,10C037P604,Portola,10C037P604_Portola,2018,568.0991667,22.91666667,24.74238939
16C556P038,Progeny,16C556,10C037P604_01C206P005,10C037P604,01C206P005,10C037P604,Portola,10C037P604_Portola,2018,467.4433333,29.16666667,16.15118923
16C560P008,Progeny,16C560,08C181P001_11C113P006,08C181P001,11C113P006,Cabrillo,11C113P006,Cabrillo_11C113P006,2018,685.3725,24.66666667,27.89288531
16C560P009,Progeny,16C560,08C181P001_11C113P006,08C181P001,11C113P006,Cabrillo,11C113P006,Cabrillo_11C113P006,2018,469.8675,16.58333333,28.45726746
16C560P015,Progeny,16C560,08C181P001_11C113P006,08C181P001,11C113P006,Cabrillo,11C113P006,Cabrillo_11C113P006,2018,764.0208333,28.25,27.11073705
16C560P018,Progeny,16C560,08C181P001_11C113P006,08C181P001,11C113P006,Cabrillo,11C113P006,Cabrillo_11C113P006,2018,996.0325,29.66666667,33.62040608
